Header; Nr_of_streams; recording TimeStamp; Operation; Number of packets; packateNr; Sending TimeStamp; TX_Valid; TX_Last; TX_Address; TX_Value; RX_LAST; RX_valid; RX_Address; RX_VALUE; Dummy; Tail
268435455; 43186; 173013232; 0; 1000; 1190973; 173817774; 1; 0; 49224; 0; 0; 1; 516; 3260; 0; 268435454
268435455; 43187; 173013342; 0; 1000; 1190973; 173817775; 1; 0; 49225; 0; 0; 1; 518; 3274; 0; 268435454
268435455; 43188; 173016274; 0; 1000; 1190973; 173817776; 1; 0; 49226; 0; 0; 1; 520; 3257; 0; 268435454
268435455; 43189; 173016384; 0; 1000; 1190973; 173817777; 1; 0; 49227; 0; 0; 1; 522; 3282; 0; 268435454
268435455; 43190; 173016494; 0; 1000; 1190973; 173817778; 1; 0; 49228; 0; 0; 1; 524; 3266; 0; 268435454
268435455; 43191; 173019410; 0; 1000; 1190973; 173817779; 1; 0; 49229; 0; 0; 1; 526; 2050; 0; 268435454
268435455; 43192; 173019520; 0; 1000; 1190973; 173817780; 1; 0; 49230; 0; 0; 1; 528; 3252; 0; 268435454
268435455; 43193; 173019630; 0; 1000; 1190973; 173817781; 1; 0; 49231; 0; 0; 1; 530; 3258; 0; 268435454
268435455; 43194; 173022546; 0; 1000; 1190973; 173817782; 1; 0; 49232; 0; 0; 1; 532; 3245; 0; 268435454
268435455; 43195; 173022656; 0; 1000; 1190973; 173817783; 1; 0; 640; 2050; 0; 1; 534; 3229; 0; 268435454
268435455; 43196; 173022766; 0; 1000; 1190973; 173817784; 1; 0; 642; 2050; 0; 1; 536; 3262; 0; 268435454
268435455; 43197; 173025666; 0; 1000; 1190973; 173817785; 1; 0; 644; 2050; 0; 1; 538; 3265; 0; 268435454
268435455; 43198; 173025776; 0; 1000; 1190973; 173817786; 1; 0; 646; 3200; 0; 1; 540; 3262; 0; 268435454
268435455; 43199; 173025886; 0; 1000; 1190973; 173817787; 1; 0; 648; 3200; 0; 1; 49216; 0; 0; 268435454
268435455; 43200; 173028556; 0; 1000; 1190973; 173817788; 1; 0; 650; 3200; 0; 1; 49217; 0; 0; 268435454
268435455; 43201; 173028666; 0; 1000; 1190973; 173817789; 1; 0; 652; 3200; 0; 1; 49218; 0; 0; 268435454
268435455; 43202; 173028776; 0; 1000; 1190973; 173817790; 1; 0; 654; 3200; 0; 1; 49219; 0; 0; 268435454
268435455; 43203; 173031892; 0; 1000; 1190973; 173817791; 1; 0; 656; 3300; 0; 1; 49220; 0; 0; 268435454
268435455; 43204; 173032002; 0; 1000; 1190973; 173817792; 1; 0; 658; 2050; 0; 1; 49221; 0; 0; 268435454
268435455; 43205; 173032112; 0; 1000; 1190973; 173817793; 1; 0; 660; 2050; 0; 1; 49222; 0; 0; 268435454
268435455; 43206; 173035084; 0; 1000; 1190973; 173817794; 1; 0; 662; 2050; 0; 1; 49223; 0; 0; 268435454
268435455; 43207; 173035194; 0; 1000; 1190973; 173817795; 1; 0; 664; 3200; 0; 1; 49224; 0; 0; 268435454
268435455; 43208; 173035304; 0; 1000; 1190973; 173817796; 1; 0; 666; 2050; 0; 1; 49225; 0; 0; 268435454
268435455; 43209; 173038204; 0; 1000; 1190973; 173817797; 1; 0; 668; 2050; 0; 1; 49226; 0; 0; 268435454
